i,j,lon,lat,temp,X,Y,flag
293,365,126.75,33.271,24.776,290475.906,3683632.25,2
293,375,126.75,33.563,23.911,291176.719,3716026.5,2
293,376,126.75,33.593,24.346,291246.844,3719254,2
293,377,126.75,33.622,24.735,291317.25,3722492.25,2
293,378,126.75,33.651,24.996,291387.5,3725719.75,2
293,379,126.75,33.68,25.233,291457.781,3728947,2
293,380,126.75,33.709,25.546,291528.094,3732174.25,2
294,358,126.782,33.066,26.533,292975.031,3660823.5,2
294,359,126.782,33.096,26.735,293043.969,3664084,2
294,360,126.782,33.125,26.574,293112.688,3667333.25,2
294,361,126.782,33.154,26.216,293181.469,3670582.5,2
294,362,126.782,33.184,25.969,293250.312,3673831.75,2
294,363,126.782,33.213,25.721,293319.219,3677081,2
294,364,126.782,33.242,25.098,293387.906,3680319.25,2
294,365,126.782,33.271,24.814,293456.938,3683568.5,2
294,366,126.782,33.301,24.79,293525.75,3686806.75,2
294,376,126.782,33.593,23.993,294216.906,3719189.75,2
294,377,126.782,33.622,24.572,294286.312,3722428.25,2
294,378,126.782,33.651,24.807,294355.531,3725655.5,2
294,379,126.782,33.68,25.05,294424.812,3728882.75,2
294,380,126.782,33.709,25.502,294494.156,3732110.25,2
295,359,126.814,33.096,26.728,296021.594,3664021.5,2
295,360,126.814,33.125,26.593,296089.344,3667270.75,2
295,361,126.814,33.154,26.21,296157.125,3670519.75,2
295,362,126.814,33.184,25.973,296224.969,3673769,2
295,363,126.814,33.213,25.828,296292.875,3677018.25,2
295,364,126.814,33.242,25.441,296360.594,3680256.5,2
295,365,126.814,33.271,24.928,296428.625,3683505.75,2
295,366,126.814,33.301,24.893,296496.438,3686744,2
295,375,126.814,33.563,23.962,297109.5,3715899.5,2
295,376,126.814,33.593,23.831,297177.625,3719126.75,2
295,377,126.814,33.622,24.28,297246.031,3722365.25,2
295,378,126.814,33.651,24.512,297314.281,3725592.5,2
295,379,126.814,33.68,24.948,297382.562,3728819.75,2
295,380,126.814,33.709,25.494,297450.875,3732047,2
296,359,126.846,33.096,26.698,299008.531,3663959.5,2
296,360,126.846,33.125,26.588,299075.281,3667208.75,2
296,361,126.846,33.154,26.159,299142.094,3670458,2
296,362,126.846,33.184,25.88,299208.938,3673707.25,2
296,363,126.846,33.213,25.737,299275.844,3676956.5,2
296,364,126.846,33.242,25.488,299342.594,3680194.5,2
296,365,126.846,33.271,25.068,299409.594,3683443.75,2
296,366,126.846,33.301,25.039,299476.438,3686682,2
296,367,126.846,33.33,25.185,299543.531,3689931.25,2
296,374,126.846,33.534,24.103,300013.219,3712599,2
296,375,126.846,33.563,23.963,300080.5,3715837.25,2
296,376,126.846,33.593,23.812,300147.625,3719064.5,2
296,377,126.846,33.622,24.081,300215.031,3722303,2
